filmtv_id;titolo_originale;titolo_italiano;anno;genere;durata;voto;humor;ritmo;impegno;tensione;prezzo;anno_convertito;durata_convertita;voto_convertito;genere_convertito;sezione
2273;The Women;Donne;1939;Commedia;132;8,1;2;2;1;3;8;1;3;4;4;4
2275;Donne... botte e bersaglieri;Donne... botte e bersaglieri;1968;Musicale;98;4,6;1;1;0;0;5;1;2;2;15;1
2277;Wild Women;Donne della frontiera;1970;Western;66;5,3;1;2;0;2;5;1;1;3;12;2
2279;Donne e briganti;Donne e briganti;1950;Avventura;88;5,7;1;2;0;2;5;1;1;3;7;2
2280;Oh Men! Oh Women!;Le donne hanno sempre ragione;1957;Commedia;105;6,3;2;2;1;1;6;1;2;3;4;1
2281;Women in Love;Donne in amore;1969;Drammatico;133;7,7;1;2;3;2;7;1;3;3;2;3
2282;The Best of Everything;Donne in cerca d'amore;1959;Drammatico;121;5,9;0;2;2;2;7;1;3;3;2;2
2286;Donne sole;Donne sole;1956;Drammatico;95;5,9;0;2;2;1;6;1;2;3;2;2
2287;Faibles femmes;Le donne sono deboli;1959;Commedia;92;7;2;2;0;0;6;1;2;3;4;1
2288;Mujeres al borde de un ataque de nervios;Donne sull'orlo di una crisi di nervi;1988;Commedia;90;7,5;3;4;2;2;6;1;2;3;4;2
2290;Westward the Women;Donne verso l'ignoto;1951;Western;118;7,5;1;2;1;1;6;1;2;3;12;2
2291;The Doors;The Doors;1991;Biografico;139;6,2;1;2;3;1;7;1;3;3;14;3
2292;The Fighting Kentuckian;Dopo Waterloo. Il ritorno del kentuckiano;1949;Western;100;5,9;0;0;0;0;6;1;2;3;12;1
2294;Impulse;Doppia identità;1989;Poliziesco;110;7,3;0;2;0;2;6;1;2;3;5;1
2296;La double vie de Véronique;La doppia vita di Veronica;1991;Drammatico;98;7,4;1;2;3;3;6;1;2;3;2;3
2300;Doppio misto;Doppio misto;1985;Commedia;90;2,5;1;2;0;0;4;1;2;1;4;2
2302;Blackmail;Doppio ricatto;1991;Thriller;96;8;1;2;0;2;7;1;2;4;6;2
2303;Double Jeopardy;Doppio rischio;1992;Thriller;100;6,8;0;0;0;0;6;1;2;3;6;1
2306;Dora Nelson;Dora Nelson;1939;Commedia;76;7,1;1;2;0;1;5;1;1;3;4;2
2307;The Glory Guys;Doringo!;1965;Western;112;5,6;1;2;0;2;6;1;2;3;12;2
2308;Sleeper;Il dormiglione;1973;Commedia;88;7,3;3;2;1;0;5;1;1;3;4;1
2309;The Odessa File;Dossier Odessa;1974;Spionaggio;130;6,4;0;2;0;2;7;1;3;3;13;1
2310;Viper;Dossier Viper;1988;Thriller;96;4,8;1;2;0;2;5;1;2;2;6;2
2311;Dottor Jekyll e gentile signora;Dottor Jekyll e gentile signora;1979;Commedia;107;4,6;2;2;2;2;5;1;2;2;4;1
2312;Dr. Jekyll and Mr. Hyde;Dottor Jekyll e Mr. Hyde;1941;Horror;121;7,8;0;3;2;3;7;1;3;3;9;2
2313;Dr. Mabuse der Spieler;Il dottor Mabuse;1922;Drammatico;271;8,2;0;3;2;3;9;1;4;4;2;2
2314;Inferno - Menschen der Zeit;Il dottor Mabuse all'inferno;1922;Drammatico;100;8,3;1;3;1;3;7;1;2;4;2;1
2316;Dr. Strangelove or How I Learned to Stop Worrying and Love the Bomb;Il dottor Stranamore;1963;Grottesco;93;8,7;2;1;2;1;7;1;2;4;18;1
2319;La dottoressa del distretto militare;La dottoressa del distretto militare;1976;Commedia;93;4,8;2;1;0;0;5;1;2;2;4;1
2320;Double Impact;Double Impact - La vendetta finale;1991;Azione;91;5,3;1;3;0;2;6;1;2;3;10;2
2321;Double Indemnity;La fiamma del peccato;1944;Noir;106;9,1;1;3;3;4;7;1;2;4;22;4
2323;Double Target - Doppio bersaglio;Double Target - Doppio bersaglio;1987;Avventura;97;2,5;0;1;1;1;4;1;2;1;7;2
2325;Where's Jack?;Dov'è Jack?;1969;Avventura;120;7,3;2;3;0;1;7;1;3;3;7;2
2326;Khane-ye Doust Kodjast?;Dov'è la casa del mio amico?;1987;Drammatico;85;8,5;1;3;5;3;6;1;1;4;2;3
2327;Dove comincia la notte;Dove comincia la notte;1991;Thriller;96;5,7;0;3;0;3;6;1;2;3;6;1
2330;Man of the West;Dove la terra scotta;1958;Western;100;7,8;1;3;3;3;6;1;2;3;12;2
2332;Where Eagles Dare;Dove osano le aquile;1969;Guerra;158;7,4;1;4;2;4;8;1;4;3;17;2
2333;Bend of the River;Là dove scende il fiume;1952;Western;91;7,5;1;3;1;3;6;1;2;3;12;1
2335;Where the Boys Are;Dove stanno i ragazzi;1984;Commedia;94;4;0;0;0;0;5;1;2;2;4;1
2336;Dove vai in vacanza?;Dove vai in vacanza?;1978;Commedia;100;5,7;3;2;2;1;6;1;2;3;4;1
2339;Deadly Friend;Dovevi essere morta;1986;Horror;88;6,5;1;3;1;2;5;1;1;3;9;2
2340;Dr. Alien;Dr. Alien - Dallo spazio per amore;1988;Commedia;87;5,3;3;3;3;3;5;1;1;3;4;1
2341;Dr. Cyclops;Il dottor Cyclops;1940;Horror;75;7,4;0;2;0;3;5;1;1;3;9;4
2342;Dr. Jekyll and Mr. Hyde;Dr. Jekyll e Mr. Hyde;1921;Horror;63;7,8;0;3;2;3;5;1;1;3;9;2
2343;Dracula;Dracula;1979;Horror;109;6,9;1;2;0;2;6;1;2;3;9;2
2344;Dracula Prince of Darkness;Dracula principe delle tenebre;1966;Horror;89;6,6;1;3;0;4;5;1;1;3;9;4
2347;Dramma della gelosia (tutti i particolari in cronaca);Dramma della gelosia (tutti i particolari in cronaca);1970;Commedia;107;7,7;3;2;1;1;6;1;2;3;4;1
2348;Murder by Television;Un dramma per televisione;1935;Thriller;60;5,7;0;2;0;2;5;1;1;3;6;1
2349;I dritti;I dritti;1958;Commedia;90;3,9;1;2;0;0;5;1;2;2;4;2
2350;Drive;Guidare;1991;Drammatico;87;7,5;0;2;2;3;5;1;1;3;2;4
2351;Dead-End Drive In;Drive-In 2000;1986;Fantasy;92;6,5;0;0;0;0;6;1;2;3;16;1
2352;Drum;Drum l'ultimo Mandingo;1976;Drammatico;110;5,3;0;2;0;1;6;1;2;3;2;2
2356;Il duca nero;Il duca nero;1962;Avventura;105;3,8;0;2;0;1;5;1;2;2;7;2
2357;I due assi del guantone;I due assi del guantone;1971;Commedia;97;5,6;1;2;0;0;6;1;2;3;4;2
2358;Not with My Wife You Don't!;Due assi nella manica;1966;Commedia;118;5,6;1;2;0;1;6;1;2;3;4;2
2359;Due bianchi nell'Africa nera;Due bianchi nell'Africa nera;1971;Commedia;97;4,7;1;2;0;0;5;1;2;2;4;2
2360;I due colonnelli;I due colonnelli;1962;Commedia;104;5,8;2;2;0;0;6;1;2;3;4;1
2361;Two of a Kind;Due come noi;1983;Commedia;91;5,1;2;2;0;1;6;1;2;3;4;1
2363;Deux hommes dans la ville;Due contro la città;1973;Poliziesco;95;6,5;0;1;0;2;6;1;2;3;5;4
2365;Dos cruces en Danger Pass;Due croci a Danger Pass;1967;Western;85;5,5;0;2;0;1;5;1;1;3;12;2
2366;I due crociati;I due crociati;1968;Commedia;97;5,3;1;2;0;0;6;1;2;3;4;2
2367;Due cuori una cappella;Due cuori una cappella;1975;Commedia;105;4,5;2;2;1;1;5;1;2;2;4;1
2368;I 2 deputati;I 2 deputati;1969;Commedia;88;5,9;1;2;0;0;5;1;1;3;4;2
2369;Worth Winning;Due di troppo;1989;Commedia;110;4,8;2;3;0;2;5;1;2;2;4;2
2371;Le due facce del dollaro;Le due facce del dollaro;1968;Western;97;6;0;1;0;2;6;1;2;3;12;4
2372;Dirty Rotten Scoundrels;Due figli di...;1988;Commedia;110;7;3;3;1;2;6;1;2;3;4;1
2374;I 2 figli dei Trinità;I 2 figli dei Trinità;1972;Western;94;5;2;2;0;1;6;1;2;3;12;1
2377;Les fugitifs;Due fuggitivi e mezzo;1986;Commedia;85;6,9;2;2;0;1;5;1;1;3;4;1
2380;I due gladiatori;I due gladiatori;1964;Avventura;90;3;0;2;0;1;5;1;2;2;7;2
2381;To Paris with Love;Due inglesi a Parigi;1954;Commedia;78;5,7;2;3;0;1;5;1;1;3;4;2
2382;The Undefeated;I due invincibili;1969;Western;125;5,7;1;2;1;2;7;1;3;3;12;1
2383;I due Kennedy;I due Kennedy;1969;Documentario;121;6,7;0;2;2;2;7;1;3;3;8;2
2386;Due lettere anonime;Due lettere anonime;1945;Drammatico;90;7;0;2;3;3;6;1;2;3;2;3
2387;I due mafiosi;I due mafiosi;1963;Commedia;90;4,9;1;2;0;0;5;1;2;2;4;2
2389;Due mafiosi contro Goldginger;Due mafiosi contro Goldginger;1965;Commedia;85;5,6;1;2;0;0;5;1;1;3;4;2
2390;I due maggiolini più matti del mondo;I due maggiolini più matti del mondo;1971;Commedia;87;5,1;1;2;0;0;5;1;1;3;4;2
2391;I due marescialli;I due marescialli;1961;Commedia;98;7;2;2;0;2;6;1;2;3;4;1
2392;Anchors Aweigh;Due marinai e una ragazza;1945;Musicale;140;7,4;2;3;0;0;8;1;4;3;15;2
2393;2 marines e 1 generale;2 marines e 1 generale;1965;Commedia;101;6;1;2;0;0;6;1;2;3;4;2
2396;The Tall Guy;2 metri di allergia;1989;Commedia;92;5,5;1;3;0;1;6;1;2;3;4;2
2398;Bird on a Wire;Due nel mirino;1990;Azione;111;6,2;2;3;0;1;6;1;2;3;10;2
2400;Due notti con Cleopatra;Due notti con Cleopatra;1954;Commedia;78;5;2;2;0;0;5;1;1;3;4;1
2401;Due occhi diabolici;Due occhi diabolici;1989;Horror;117;6,5;0;2;0;3;6;1;2;3;9;4
2402;I due orfanelli;I due orfanelli;1947;Commedia;89;6,1;3;2;0;0;5;1;1;3;4;1
2403;Two for the Road;Due per la strada;1967;Commedia;112;7,6;2;3;1;1;6;1;2;3;4;2
2406;Gun Brothers;Due pistole per due fratelli;1955;Western;76;5,8;0;2;0;2;5;1;1;3;12;1
2408;Napoleon and Samantha;Due ragazzi e un leone;1972;Commedia;92;6,2;2;2;0;1;6;1;2;3;4;1
2409;Where the Hell's That Gold?!!?;I due rivali;1988;Western;91;6,2;2;1;1;1;6;1;2;3;12;1
2410;Due Rrringos nel Texas;Due Rrringos nel Texas;1967;Commedia;94;5,8;1;2;0;0;6;1;2;3;4;2
2411;2 samurai per 100 geishe;2 samurai per 100 geishe;1962;Commedia;98;4,8;1;2;0;0;5;1;2;2;4;2
2413;Bedtime Story;I due seduttori;1964;Commedia;99;6,1;0;0;0;0;6;1;2;3;4;1
2414;I due sergenti;I due sergenti;1936;Drammatico;93;5,3;0;2;0;2;6;1;2;3;2;1
2415;Two Weeks in Another Town;Due settimane in un'altra città;1962;Drammatico;107;6,6;1;2;1;2;6;1;2;3;2;1
2417;Sisters;Le due sorelle;1973;Thriller;93;7,5;0;1;0;3;6;1;2;3;6;4
2418;I due superpiedi quasi piatti;I due superpiedi quasi piatti;1977;Commedia;112;7,1;3;3;2;0;6;1;2;3;4;1
2420;Tough Guys;Due tipi incorreggibili;1986;Poliziesco;99;5,8;2;2;1;2;6;1;2;3;5;1
2421;The Fortune;Due uomini e una dote;1974;Commedia;90;6,4;2;3;0;2;6;1;2;3;4;2
2422;I due vigili;I due vigili;1967;Commedia;90;5,8;1;2;0;0;6;1;2;3;4;2
2424;Against All Odds;Due vite in gioco;1984;Drammatico;113;6,2;1;2;1;3;6;1;2;3;2;4
2425;Twice in a Lifetime;Due volte nella vita;1985;Commedia;110;6,7;1;2;3;2;6;1;2;3;4;3
2427;Duel;Duel;1971;Thriller;90;8,2;0;4;3;4;7;1;2;4;6;2
2430;Duel at Diablo;Duello a El Diablo;1965;Western;103;7,1;0;2;0;2;6;1;2;3;12;1
2431;The Fiend Who Walked the West;Duello a Forte Smith;1958;Western;101;6,4;0;2;0;2;6;1;2;3;12;1
2433;Duel in the Sun;Duello al sole;1947;Western;135;7,5;0;2;0;3;7;1;3;3;12;4
2434;Gunfigth at Dodge City;Duello alla pistola;1959;Western;81;6,1;1;2;0;2;5;1;1;3;12;2
2437;The Scarlet Coat;Duello di spie;1955;Avventura;96;6,3;1;2;0;2;6;1;2;3;7;2
2438;Man Hunt;Duello mortale;1941;Guerra;98;7,5;0;3;2;2;6;1;2;3;17;2
2439;Hell in the Pacific;Duello nel Pacifico;1968;Guerra;105;7,6;0;2;3;3;6;1;2;3;17;3
2440;Second Chance;Duello sulla Sierra Madre;1953;Avventura;102;7,1;0;2;1;2;6;1;2;3;7;2
2441;Duet for One;Duet for One;1986;Drammatico;107;5,1;0;1;3;0;6;1;2;3;2;3
2442;Daffy Duck's Quackbusters;Daffy Duck acchiappafantasmi;1988;Animazione;68;7,2;3;3;0;2;5;1;1;3;1;1
2444;Dumbo;Dumbo;1941;Animazione;64;8,3;2;2;0;1;6;1;1;4;1;1
2445;Dune;Dune;1984;Fantasy;137;6;0;2;2;2;7;1;3;3;16;2
2448;Hard to Kill;Duro da uccidere;1990;Azione;104;4,4;0;2;0;1;5;1;2;2;10;2
2449;Walking Tall;Un duro per la legge;1973;Drammatico;105;6,2;0;2;1;2;6;1;2;3;2;2
2450;Tough Enough;Il duro più duro;1983;Azione;107;5,8;1;2;0;2;6;1;2;3;10;2
2451;Dutch;Dutch è molto meglio di papà;1991;Commedia;109;6,1;1;3;1;1;6;1;2;3;4;2
2453;Little Man What Now?;E adesso pover'uomo?;1934;Drammatico;95;8;0;3;3;3;7;1;2;4;2;2
2455;E cominciò il viaggio nella vertigine;E cominciò il viaggio nella vertigine;1974;Drammatico;120;3,7;0;2;2;2;6;1;3;2;2;2
2456;...e continuavano a fregarsi il milione di dollari;...e continuavano a fregarsi il milione di dollari;1971;Western;93;4,9;1;2;0;1;5;1;2;2;12;2
2457;...And Justice for All;...e giustizia per tutti;1979;Drammatico;117;7,1;2;3;2;2;6;1;2;3;2;2
2458;Little Miss Marker;E io mi gioco la bambina;1980;Commedia;102;7,3;2;2;0;0;6;1;2;3;4;1
2459;Johnny Got His Gun;E Johnny prese il fucile;1971;Drammatico;110;8,1;0;2;4;3;7;1;2;4;2;3
2460;Operation Daybreak;E l'alba si macchiò di rosso;1975;Avventura;100;6,8;0;0;0;0;6;1;2;3;7;1
2463;...e lo chiamarono Spirito Santo;...e lo chiamarono Spirito Santo;1971;Western;97;3,6;0;2;0;2;5;1;2;2;12;1
2465;A Star Is Born;È nata una stella;1976;Musicale;130;5,3;1;2;1;1;7;1;3;3;15;2
2466;Starting Over;E ora: punto e a capo;1979;Commedia;105;6,7;2;2;2;0;6;1;2;3;4;1
2467;And Now for Something Completely Different;E... ora qualcosa di completamente diverso;1971;Commedia;89;7,3;3;2;0;0;5;1;1;3;4;1
2468;...e per tetto un cielo di stelle;...e per tetto un cielo di stelle;1968;Western;98;5,4;1;2;0;1;6;1;2;3;12;2
2469;...e poi lo chiamarono Il Magnifico;...e poi lo chiamarono Il Magnifico;1972;Western;125;6,2;2;2;0;1;7;1;3;3;12;1
2470;E.T.: The Extra-Terrestrial;E.T. L'extraterrestre;1982;Fantasy;110;7,9;2;3;2;2;6;1;2;3;16;2
2471;E venne il giorno dei limoni neri;E venne il giorno dei limoni neri;1970;Drammatico;99;5,5;0;1;0;1;6;1;2;3;2;1
2472;Behold a Pale Horse;...e venne il giorno della vendetta;1964;Drammatico;118;6,9;0;2;2;2;6;1;2;3;2;2
2473;Hurry Sundown;E venne la notte;1967;Drammatico;146;5;1;2;1;2;8;1;4;3;2;1
2474;...e venne un uomo;...e venne un uomo;1965;Biografico;86;5,7;0;2;3;1;5;1;1;3;14;3
2476;Easy Rider;Easy Rider;1969;Drammatico;94;7,1;1;3;2;2;6;1;2;3;2;2
2478;Ecce Bombo;Ecce Bombo;1978;Commedia;103;7,1;3;2;3;1;6;1;2;3;4;1
2479;La comédie du bonheur;Ecco la felicità!;1940;Commedia;108;6,1;3;3;2;1;6;1;2;3;4;1
2480;Ecco noi per esempio...;Ecco noi per esempio...;1977;Commedia;120;5,7;4;2;1;1;7;1;3;3;4;1
2481;Echos aus einem düsteren Reich;Echi da un regno oscuro;1990;Documentario;85;7,7;0;2;3;2;5;1;1;3;8;3
2482;L'eclisse;L'eclisse;1962;Drammatico;123;8;0;1;3;2;8;1;3;4;2;3
2484;Edipo Re;Edipo Re;1967;Drammatico;110;7,3;0;3;3;3;6;1;2;3;2;2
2485;Edward My Son;Edoardo mio figlio!;1949;Drammatico;105;6;0;2;1;1;6;1;2;3;2;2
2486;Edward Scissorhands;Edward mani di forbice;1990;Fantasy;103;7,9;2;2;1;1;6;1;2;3;16;1
2487;The Effect of Gamma Rays on Man-in-the-Moon Marigolds;L'effetto dei raggi Gamma sui fiori di Matilde;1972;Drammatico;101;8;0;3;2;3;7;1;2;4;2;2
2488;La nuit américaine;Effetto notte;1973;Commedia;115;8,4;3;4;2;2;7;1;2;4;4;2
2490;Ehi amico... c'è Sabata. Hai chiuso!;Ehi amico... c'è Sabata. Hai chiuso!;1969;Western;105;5,7;1;3;0;2;6;1;2;3;12;2
2491;El Alamein (Deserto di gloria);El Alamein (Deserto di gloria);1957;Guerra;85;4,9;0;2;1;1;4;1;1;2;17;2
2492;Pampa salvaje;El Cjorro;1965;Avventura;110;6,3;0;2;1;2;6;1;2;3;7;2
2493;El cochecito;El Cochecito;1960;Commedia;86;7,8;2;1;3;1;5;1;1;3;4;3
2494;El Condor;El Condor;1970;Western;101;6,2;0;2;0;2;6;1;2;3;12;1
2495;El Dorado;El Dorado;1967;Western;127;7,6;2;3;0;2;7;1;3;3;12;2
2496;El Paso;El Paso - Le pistole del messicano;1949;Western;92;6,2;0;2;0;2;6;1;2;3;12;1
2497;Electra Glide in Blue;Electra Glide;1973;Drammatico;106;7,5;1;2;3;1;6;1;2;3;2;3
2499;Shock Treatment;Elettroshock;1964;Drammatico;94;5;0;2;0;2;6;1;2;3;2;1
2500;Pete's Dragon;Elliott il drago invisibile;1977;Commedia;110;6,1;3;2;0;0;6;1;2;3;4;1
2503;L'emigrante;L'emigrante;1973;Commedia;118;4,7;1;2;0;0;5;1;2;2;4;2
2505;The Life of Emile Zola;Emilio Zola;1937;Biografico;116;7,5;0;2;3;2;6;1;2;3;14;3
2507;Trop tôt trop tard;Troppo presto troppo tardi;1981;Documentario;101;7,1;0;1;4;0;6;1;2;3;8;3
2510;Entr'acte/Voyage imaginaire/La Tour;Entr'acte/Voyage imaginaire/La Tour;1924;Fantasy;117;8;3;3;3;1;7;1;2;4;16;1
2511;Era lui... sì! sì!;Era lui... sì! sì!;1951;Commedia;90;4,6;2;2;0;0;5;1;2;2;4;1
2512;Era notte a Roma;Era notte a Roma;1960;Drammatico;136;7,3;0;2;3;2;7;1;3;3;2;3
2513;Ils étaient neuf célibataires;Erano nove celibi;1939;Commedia;112;6,8;2;2;0;1;6;1;2;3;4;1
2514;Dear Brigitte;Erasmo il lentigginoso;1964;Commedia;100;6,6;3;2;1;0;6;1;2;3;4;1
2515;The Seven Little Boys;Eravamo sette fratelli;1955;Musicale;95;5;2;3;0;0;6;1;2;3;15;2
2516;The Grass is Greener;L'erba del vicino è sempre più verde;1960;Commedia;105;7,4;3;2;0;0;6;1;2;3;4;1
2518;Hercules in New York;Ercole a New York;1970;Fantasy;91;4,1;0;0;0;0;5;1;2;2;16;1
2519;Ercole alla conquista di Atlantide;Ercole alla conquista di Atlantide;1961;Mitologico;101;6,2;0;2;0;2;6;1;2;3;20;1
2520;Ercole contro i tiranni di Babilonia;Ercole contro i tiranni di Babilonia;1964;Mitologico;93;5,5;0;2;0;1;6;1;2;3;20;2
2521;Ercole contro Roma;Ercole contro Roma;1964;Mitologico;95;3,7;1;2;0;0;5;1;2;2;20;2
2524;Ercole Sansone Maciste e Ursus gli invincibili;Ercole Sansone Maciste e Ursus gli invincibili;1964;Mitologico;100;4,1;0;2;0;1;5;1;2;2;20;2
2526;L'eredità dello zio buonanima;L'eredità dello zio buonanima;1934;Commedia;98;5,8;3;3;1;1;6;1;2;3;4;1
2528;Erik il vichingo;Erik il vichingo;1965;Avventura;95;4,2;0;2;0;1;5;1;2;2;7;2
2530;I Was a Male War Bride;Ero uno sposo di guerra;1949;Commedia;105;7,9;3;2;0;0;6;1;2;3;4;1
2531;Erode il Grande;Erode il Grande;1958;Biblico;95;4,5;0;2;1;1;5;1;2;2;24;2
2535;The 300 Spartans;L'eroe di Sparta;1963;Mitologico;105;6,3;1;2;0;1;6;1;2;3;20;2
2537;Rescue Me;Ti salverò ad ogni costo;1993;Azione;100;4,8;1;2;0;0;5;1;2;2;10;2
2538;Killing Streets;Eroe per forza;1991;Avventura;106;6,6;0;2;0;1;6;1;2;3;7;2
2540;Gli eroi della domenica;Gli eroi della domenica;1952;Drammatico;98;5,2;0;2;1;1;6;1;2;3;2;2
2541;The Heroes of Telemark;Gli eroi di Telemark;1965;Guerra;131;6,6;2;2;2;3;7;1;3;3;17;4
2542;Let's Get Harry;Eroi per un amico;1986;Avventura;104;4,2;0;2;1;2;5;1;2;2;7;2
2548;The Paper Chase;Esami per la vita;1973;Drammatico;113;6,6;1;2;2;2;6;1;2;3;2;2
2550;Les seins de glace;Esecutore oltre la legge;1974;Thriller;105;5,6;0;2;0;3;6;1;2;3;6;4
2553;L'Esorciccio;L'Esorciccio;1975;Commedia;95;5,6;3;2;1;0;6;1;2;3;4;1
2554;The Exorcist;L'esorcista (versione integrale);2000;Horror;131;8,3;1;2;2;4;8;1;3;4;9;4
2555;The Exorcist III;L'esorcista 3;1990;Horror;110;6;0;2;1;3;6;1;2;3;9;4
2556;To Be or Not to Be;Essere o non essere;1983;Commedia;108;6,8;3;3;0;1;6;1;2;3;4;1
2557;They Live;Essi vivono;1988;Horror;97;7,6;1;3;3;3;6;1;2;3;9;2
2558;Another Time Another Place;Estasi d'amore - Operazione Love;1958;Sentimentale;98;6,9;0;1;2;2;6;1;2;3;3;3
2561;Spring Break;Un'estate pazzesca;1983;Commedia;99;3,8;0;0;0;0;5;1;2;2;4;1
2562;Haunted Summer;Estate stregata;1988;Commedia;106;4,3;0;0;0;0;5;1;2;2;4;1
2563;Estate violenta;Estate violenta;1959;Drammatico;100;7,8;0;2;1;2;6;1;2;3;2;2
2565;Forever Female;Eternamente femmina;1953;Commedia;93;5,8;0;0;0;0;6;1;2;3;4;1
2568;Étoile;Étoile;1989;Drammatico;104;5,4;0;2;0;1;6;1;2;3;2;2
2569;Un ettaro di cielo;Un ettaro di cielo;1959;Commedia;102;6,3;1;1;2;1;6;1;2;3;4;3
2570;Ettore Fieramosca;Ettore Fieramosca;1938;Drammatico;110;6,8;0;3;2;3;6;1;2;3;2;2
2571;Ettore lo fusto;Ettore lo fusto;1971;Commedia;101;4,4;1;2;0;0;5;1;2;2;4;2
2572;Eugenia Grandet;Eugenia Grandet;1946;Drammatico;90;6,2;0;2;1;2;6;1;2;3;2;2
2573;Europa '51;Europa '51;1952;Drammatico;110;8,2;0;3;4;4;7;1;2;4;2;3
2574;Europa Europa;Europa Europa;1991;Drammatico;110;6,8;1;3;3;3;6;1;2;3;2;2
2575;The Europeans;Europei;1979;Drammatico;83;8,3;0;0;0;0;6;1;1;4;2;1
2576;Eutanasia di un amore;Eutanasia di un amore;1978;Sentimentale;110;5;0;2;1;1;6;1;2;3;3;2
2577;All About Eve;Eva contro Eva;1950;Commedia;130;9;1;1;2;2;8;1;3;4;4;1
2579;House of Numbers;L'evaso di San Quintino;1957;Drammatico;92;5,8;0;0;0;0;6;1;2;3;2;1
2582;Evil Toons;Evil Toons - Non entrate in quella casa;1991;Horror;84;5,2;1;3;0;2;5;1;1;3;9;2
2583;Excalibur;Excalibur;1981;Fantasy;130;7,8;0;3;3;2;7;1;3;3;16;2
2584;Execution;Execution;1968;Western;99;5,5;0;3;2;2;6;1;2;3;12;2
2586;Explorers;Explorers;1985;Fantasy;94;6,5;2;2;1;2;6;1;2;3;16;1
2587;Exposed;Exposed - Star's Lovers;1983;Drammatico;95;5,3;0;2;2;2;6;1;2;3;2;2
2589;That Darn Cat!;F.B.I. Operazione gatto;1965;Commedia;116;6,5;2;3;0;1;6;1;2;3;4;2
2592;'FF.SS.' cioè: '...che mi hai portato a fare sopra a Posillipo se non mi vuoi più bene?';'FF.SS.' cioè: '...che mi hai portato a fare sopra a Posillipo se non mi vuoi più bene?';1983;Commedia;98;6,2;3;1;1;0;6;1;2;3;4;1
2593;F.I.S.T.;F.I.S.T.;1978;Drammatico;145;6,7;0;2;2;2;8;1;4;3;2;2
2594;Do the Right Thing;Fa' la cosa giusta;1989;Drammatico;120;7,7;1;2;2;3;7;1;3;3;2;4
2595;Faccia a faccia;Faccia a faccia;1967;Western;108;6,8;1;3;2;2;6;1;2;3;12;2
2596;Faccia da schiaffi;Faccia da schiaffi;1969;Commedia;95;3;1;2;0;0;5;1;2;2;4;2
2597;Take Me Out to the Ball Game;Facciamo il tifo insieme;1949;Musicale;93;7,6;2;3;0;0;6;1;2;3;15;2
2598;Let's Make Love;Facciamo l'amore;1960;Commedia;118;6,3;3;2;0;1;6;1;2;3;4;1
2599;Faccione;Faccione;1991;Commedia;89;3,3;1;2;0;0;4;1;1;2;4;2
2600;Easy Prey;Facile preda;1986;Thriller;120;7;0;2;1;2;7;1;3;3;6;2
2603;Nighthawks;I falchi della notte;1980;Poliziesco;98;7,2;0;3;1;2;6;1;2;3;5;2
2604;Il falco d'oro;Il falco d'oro;1955;Avventura;90;6;1;2;0;1;6;1;2;3;7;2
2607;Christopher Strong;La falena d'argento;1933;Drammatico;72;6;0;2;1;2;5;1;1;3;2;2
2608;I falsari;I falsari;1950;Thriller;90;5;0;0;0;2;6;1;2;3;6;4
2609;La famiglia;La famiglia;1986;Commedia;127;7,7;1;1;3;0;7;1;3;3;4;3
2610;La famiglia Brambilla in vacanza;La famiglia Brambilla in vacanza;1942;Commedia;84;4,6;2;2;0;0;4;1;1;2;4;1
2611;La famiglia Buonanotte;La famiglia Buonanotte;1990;Commedia;90;4,5;2;2;1;0;5;1;2;2;4;1
2614;La famiglia Passaguai fa fortuna;La famiglia Passaguai fa fortuna;1952;Commedia;90;4,4;1;2;0;0;5;1;2;2;4;2
2615;La famiglia Passaguai;La famiglia Passaguai;1951;Commedia;84;6,1;2;3;0;0;5;1;1;3;4;2
2620;Adam Had Four Sons;La famiglia Stoddard;1941;Sentimentale;81;6,3;2;3;0;2;5;1;1;3;3;2
2623;I familiari delle vittime non saranno avvertiti;I familiari delle vittime non saranno avvertiti;1972;Poliziesco;98;4,5;0;2;0;2;5;1;2;2;5;1
2624;Ziegfeld Girl;Le fanciulle delle follie;1941;Musicale;131;7,4;3;3;0;2;7;1;3;3;15;1
2626;Way Out West;I fanciulli del West;1937;Commedia;65;7,4;4;4;0;0;5;1;1;3;4;1
2627;Fandango;Fandango;1985;Commedia;92;7,5;2;4;2;2;6;1;2;3;4;2
2629;Fanfan la Tulipe;Fanfan la Tulipe;1952;Avventura;102;7;3;3;2;1;6;1;2;3;7;1
2630;Fango sulla metropoli - I criminali della metropoli;Fango sulla metropoli - I criminali della metropoli;1965;Poliziesco;94;4,5;0;2;0;1;5;1;2;2;5;2
2631;Wild River;Fango sulle stelle;1960;Drammatico;109;7,9;0;2;2;2;6;1;2;3;2;2
2633;The Green Slime;Il fango verde;1968;Fantasy;90;3,9;0;2;0;1;5;1;2;2;16;2
2634;Fanny och Alexander;Fanny & Alexander;1982;Drammatico;312;8,8;1;2;3;2;9;1;4;4;2;3
2635;The Big Bus;Il fantabus;1976;Commedia;88;5,8;0;2;0;2;5;1;1;3;4;1
2636;Fantaghirò 2;Fantaghirò 2;1992;Fantasy;145;5,2;1;2;0;1;8;1;4;3;16;2
2638;The Spirit Is Willing;Il fantasma ci sta;1967;Commedia;85;5,9;2;2;0;1;5;1;1;3;4;1
